condition,phase,method,target_name,target_surface,target_token_id,target_tier,ant_L7,spider_L7,ant_L22,spider_L22,p_six,p_eight,p_four,log_p_six_minus_log_p_eight,output_kl_from_clean,top_token,top_token_id,causal_flip,strong_reproduction,semantic_coherence,all_coordinate_signs_valid,total_residual_delta_norm,total_normalized_residual_delta_norm,L7_P16_delta_norm,L22_P16_delta_norm,L22_P21_delta_norm,L7_P16_sae_cosine,L22_P16_sae_cosine,L22_P21_sae_cosine
family_composite_grid_family_composite_a1_s0.03125,family_composite_grid,additive,family_composite,,,insect_family_composite,1.0,0.03125,1.0,0.03125,4.927542818222719e-07,0.977013111114502,0.02297714538872242,-14.499999994046744,0.14342021942138672, Eight,38923,False,False,False,True,48433.87649906677,1.4280083487821136,9513.609375,47467.17578125,1482.8529052734375,0.016437776386737823,0.01411067508161068,0.08844352513551712
family_composite_grid_family_composite_a1_s0.0625,family_composite_grid,additive,family_composite,,,insect_family_composite,1.0,0.0625,1.0,0.0625,0.00012163828796474263,0.9856452345848083,0.014059473760426044,-8.999999978085336,0.08336621522903442, Eight,38923,False,False,False,True,48608.53607389911,1.4439874751479562,9694.970703125,47539.296875,2968.59814453125,0.016276881098747253,0.015044085681438446,0.0934661254286766
family_composite_grid_family_composite_a1_s0.125,family_composite_grid,additive,family_composite,,,insect_family_composite,1.0,0.125,1.0,0.125,5.798149140900932e-05,0.9946277737617493,0.005219327285885811,-9.750000003446178,0.026068082079291344, Eight,38923,False,False,True,True,49269.22821170873,1.4814032753401638,10065.923828125,47864.01953125,5930.4013671875,0.015885135158896446,0.01595528982579708,0.08819776028394699
family_composite_grid_family_composite_a1_s0.25,family_composite_grid,additive,family_composite,,,insect_family_composite,1.0,0.25,1.0,0.25,9.524932829663157e-05,0.9910278916358948,0.00857407134026289,-9.249999995878346,0.04911009967327118, Eight,38923,False,False,True,True,51594.16788956846,1.5758750068909912,10866.8330078125,49022.5703125,11859.919921875,0.015127910301089287,0.016920506954193115,0.0896003320813179
family_composite_grid_family_composite_a1_s0.5,family_composite_grid,additive,family_composite,,,insect_family_composite,1.0,0.5,1.0,0.5,0.0006211595027707517,0.8746577501296997,0.11837205290794373,-7.250000048898883,1.0424667596817017, Eight,38923,False,False,False,True,59669.050905059456,1.8281071361900374,12641.1689453125,53275.4609375,23713.32421875,0.01369979977607727,0.019041750580072403,0.08826332539319992
family_composite_grid_family_composite_a1_s1,family_composite_grid,additive,family_composite,,,insect_family_composite,1.0,1.0,1.0,1.0,0.0002895727811846882,0.6722641587257385,0.31755512952804565,-7.749999967133698,3.033907651901245, Eight,38923,False,False,False,True,84158.10840723933,2.48762860377705,16617.02734375,67491.046875,47449.1328125,0.011558003723621368,0.02085755579173565,0.08858873695135117
family_composite_grid_overdrive_ant_family_composite_a1.5_s0,family_composite_grid_overdrive_ant,additive,family_composite,,,insect_family_composite,1.5,0.0,1.5,0.0,4.7849716793280095e-06,0.999969482421875,1.300690109928837e-05,-12.24999993366881,7.618490053573623e-05, Eight,38923,False,False,True,True,72526.83802015382,2.121486192136961,14015.1103515625,71159.8125,0.0,0.016624851152300835,0.014174114912748337,0.0
family_composite_grid_overdrive_ant_family_composite_a1.5_s0.03125,family_composite_grid_overdrive_ant,additive,family_composite,,,insect_family_composite,1.5,0.03125,1.5,0.03125,1.847909970820183e-06,0.8175401091575623,0.1824178546667099,-12.999999988795535,1.531950831413269, Eight,38923,False,False,False,True,72593.14482058703,2.135136875457044,14188.4462890625,71177.625,1482.6888427734375,0.016524605453014374,0.01447194255888462,0.08823645114898682
family_composite_grid_overdrive_ant_family_composite_a1.5_s0.0625,family_composite_grid_overdrive_ant,additive,family_composite,,,insect_family_composite,1.5,0.0625,1.5,0.0625,7.444544462487102e-05,0.9945706725120544,0.005219027865678072,-9.499999867893818,0.026636403053998947, Eight,38923,False,False,True,True,72744.13958554027,2.1503436339868873,14364.703125,71250.046875,2965.7998046875,0.016371294856071472,0.014492528513073921,0.08812130987644196
family_composite_grid_overdrive_ant_family_composite_a1.5_s0.125,family_composite_grid_overdrive_ant,additive,family_composite,,,insect_family_composite,1.5,0.125,1.5,0.125,9.569642861606553e-05,0.9956797361373901,0.004069115500897169,-9.249999955569423,0.020531490445137024, Eight,38923,False,False,True,True,73202.52851140016,2.183900157072051,14725.9345703125,71460.46875,5929.455078125,0.016152668744325638,0.015054849907755852,0.0882493332028389
family_composite_grid_overdrive_ant_family_composite_a1.5_s0.25,family_composite_grid_overdrive_ant,additive,family_composite,,,insect_family_composite,1.5,0.25,1.5,0.25,0.0003273258334957063,0.9757446050643921,0.022947313264012337,-8.000000048517078,0.15823650360107422, Eight,38923,False,False,False,True,74821.79161596106,2.2648446598985115,15488.1259765625,72234.4140625,11857.8193359375,0.015657026320695877,0.01615741103887558,0.08829241245985031
family_composite_grid_overdrive_ant_family_composite_a1.5_s0.5,family_composite_grid_overdrive_ant,additive,family_composite,,,insect_family_composite,1.5,0.5,1.5,0.5,0.0007973666652105749,0.8744186758995056,0.11833970248699188,-6.999999944424869,1.0448030233383179, Eight,38923,False,False,False,True,80778.17753484396,2.4782179793106254,17157.6171875,75287.5546875,23717.3828125,0.01464047096669674,0.017931265756487846,0.08825799077749252
family_composite_grid_overdrive_ant_family_composite_a1.5_s1,family_composite_grid_overdrive_ant,additive,family_composite,,,insect_family_composite,1.5,1.0,1.5,1.0,0.000400726858060807,0.7245311737060547,0.26654013991355896,-7.500000024457749,2.4930689334869385, Eight,38923,False,False,False,True,100400.49399051139,3.046417998910159,20879.890625,85979.171875,47453.88671875,0.012924186885356903,0.020250335335731506,0.08823598176240921
family_composite_grid_overdrive_ant_family_composite_a2_s0,family_composite_grid_overdrive_ant,additive,family_composite,,,insect_family_composite,2.0,0.0,2.0,0.0,4.7849634938756935e-06,0.9999678134918213,1.0129767360922415e-05,-12.24999997534636,0.00010465893137734383, Eight,38923,False,False,True,True,96649.00743731546,2.827786628082343,18686.130859375,94825.4140625,0.0,0.01669444888830185,0.01387735828757286,0.0
family_composite_grid_overdrive_ant_family_composite_a2_s0.03125,family_composite_grid_overdrive_ant,additive,family_composite,,,insect_family_composite,2.0,0.03125,2.0,0.03125,4.328512659412809e-06,0.9045781493186951,0.09534183144569397,-12.249999994324135,0.7347989678382874, Eight,38923,False,False,False,True,96777.81337991668,2.842414308449673,18859.970703125,94910.734375,1482.959228515625,0.016546407714486122,0.014382487162947655,0.08802628517150879
family_composite_grid_overdrive_ant_family_composite_a2_s0.0625,family_composite_grid_overdrive_ant,additive,family_composite,,,insect_family_composite,2.0,0.0625,2.0,0.0625,0.0001575734349898994,0.9943968057632446,0.005218115635216236,-8.750000003441029,0.0282939113676548, Eight,38923,False,False,True,True,96883.46781721023,2.856517647840942,19030.818359375,94949.6640625,2965.73486328125,0.016471941024065018,0.014599232003092766,0.0881863683462143
family_composite_grid_overdrive_ant_family_composite_a2_s0.125,family_composite_grid_overdrive_ant,additive,family_composite,,,insect_family_composite,2.0,0.125,2.0,0.125,0.0001228642649948597,0.9955794215202332,0.004068705718964338,-8.999999970436335,0.021564370021224022, Eight,38923,False,False,True,True,97221.59067251832,2.8883655667804002,19394.310546875,95082.859375,5928.59716796875,0.016292523592710495,0.014866628684103489,0.08825637400150299
family_composite_grid_overdrive_ant_family_composite_a2_s0.25,family_composite_grid_overdrive_ant,additive,family_composite,,,insect_family_composite,2.0,0.25,2.0,0.25,0.00042246206430718303,0.980776309967041,0.01796354539692402,-7.750000035942796,0.1211610808968544, Eight,38923,False,False,False,True,98501.85832729944,2.9624054855687314,20133.716796875,95690.09375,11859.8271484375,0.01590339094400406,0.01573041081428528,0.0882311537861824
family_composite_grid_overdrive_ant_family_composite_a2_s0.5,family_composite_grid_overdrive_ant,additive,family_composite,,,insect_family_composite,2.0,0.5,2.0,0.5,0.0008363142842426896,0.9171299338340759,0.07528261095285416,-6.999999955149408,0.6727131605148315, Eight,38923,False,False,False,True,103153.73092073221,3.151207942830126,21733.158203125,98009.40625,23717.46875,0.015159189701080322,0.01719590649008751,0.08824494481086731
family_composite_grid_overdrive_ant_family_composite_a2_s1,family_composite_grid_overdrive_ant,additive,family_composite,,,insect_family_composite,2.0,1.0,2.0,1.0,0.0004650692280847579,0.840864896774292,0.14612039923667908,-7.5000000080140214,1.4016855955123901, Eight,38923,False,False,False,True,119293.09079640952,3.655494285802785,25281.45703125,106490.46875,47449.65234375,0.013751199468970299,0.01925770379602909,0.08856694400310516
refine_p1_ant_L7_0_insect_additive,coordinate_descent,additive,insect, insect,16368,insect_surrogate,0.0,0.25,0.25,0.25,4.497547251958167e-06,0.939903199672699,0.060086000710725784,-12.249999976812553,0.4338012635707855, Eight,38923,False,False,False,True,17728.735431865294,0.4469545904408585,2335.746337890625,12970.4755859375,11858.29296875,0.003829285269603133,0.01357891783118248,0.08828084170818329
refine_p1_ant_L7_0.125_insect_additive,coordinate_descent,additive,insect, insect,16368,insect_surrogate,0.125,0.25,0.25,0.25,0.00026012089801952243,0.9956455230712891,0.004068975802510977,-8.250000057365426,0.020256100222468376, Eight,38923,False,False,True,True,17702.711200185084,0.43510196082652836,2131.53662109375,12975.2333984375,11852.6728515625,0.006253015249967575,0.013664377853274345,0.08826134353876114
refine_p1_ant_L7_0.1875_insect_additive,coordinate_descent,additive,insect, insect,16368,insect_surrogate,0.1875,0.25,0.25,0.25,0.002462028292939067,0.9932530522346497,0.004059198312461376,-5.999999948119228,0.042940665036439896, Eight,38923,False,False,True,True,17722.769643593023,0.4425134014667534,2259.532470703125,12983.3115234375,11850.0927734375,0.006877443287521601,0.011816889978945255,0.08836863934993744
refine_p1_ant_L7_0.25_insect_additive,coordinate_descent,additive,insect, insect,16368,insect_surrogate,0.25,0.25,0.25,0.25,0.0009068704675883055,0.9945042133331299,0.004064311273396015,-6.999999988110933,0.03216726332902908, Eight,38923,False,False,True,True,17758.376306672526,0.4584086950460907,2520.92333984375,12978.2919921875,11856.171875,0.0069828275591135025,0.011763451620936394,0.08956851065158844
refine_p1_ant_L7_0.3125_insect_additive,coordinate_descent,additive,insect, insect,16368,insect_surrogate,0.3125,0.25,0.25,0.25,0.0004253564402461052,0.9874957799911499,0.01097008865326643,-7.750000001963184,0.07831595093011856, Eight,38923,False,False,False,True,17812.227373562888,0.48190520503999934,2878.244873046875,12976.74609375,11857.28515625,0.006863553076982498,0.011798961088061333,0.08836133033037186
refine_p1_ant_L7_0.375_insect_additive,coordinate_descent,additive,insect, insect,16368,insect_surrogate,0.375,0.25,0.25,0.25,0.0002562756708357483,0.9809274673461914,0.017966313287615776,-8.250000094042072,0.12065750360488892, Eight,38923,False,False,False,True,17887.659844270675,0.512053752540062,3301.07666015625,12977.7412109375,11859.57421875,0.006601924076676369,0.01181497611105442,0.08831602334976196
refine_p1_ant_L7_0.5_insect_additive,coordinate_descent,additive,insect, insect,16368,insect_surrogate,0.5,0.25,0.25,0.25,0.00014621192531194538,0.9226978421211243,0.07573965191841125,-8.749999982436536,0.5855057835578918, Eight,38923,False,False,False,True,18083.239915875976,0.5877220543056703,4262.734375,12973.193359375,11854.4892578125,0.006192028522491455,0.01359695103019476,0.0883675292134285
refine_p1_spider_L7_0_insect_additive,coordinate_descent,additive,insect, insect,16368,insect_surrogate,0.1875,0.0,0.25,0.25,0.00011962023563683033,0.9692928194999695,0.029270106926560402,-9.000000011037315,0.20861995220184326, Eight,38923,False,False,False,True,17665.22283769128,0.41530081476789404,1751.4779052734375,12976.4765625,11857.6337890625,0.0038074790500104427,0.013532396405935287,0.0882595032453537
refine_p1_spider_L7_0.125_insect_additive,coordinate_descent,additive,insect, insect,16368,insect_surrogate,0.1875,0.125,0.25,0.25,0.000426806160248816,0.9908614158630371,0.005199563689529896,-7.7500000079156575,0.07963178306818008, Eight,38923,False,False,True,True,17655.060443739112,0.41051336152026213,1650.1839599609375,12973.8369140625,11859.916015625,0.006676910445094109,0.013597817160189152,0.08827848732471466
refine_p1_spider_L7_0.1875_insect_additive,coordinate_descent,additive,insect, insect,16368,insect_surrogate,0.1875,0.1875,0.25,0.25,0.004043287131935358,0.9893597364425659,0.005191683303564787,-5.499999995381099,0.08213085681200027, Eight,38923,False,False,True,True,17672.22845754493,0.4220814686181107,1890.3309326171875,12971.3173828125,11852.3935546875,0.007026295177638531,0.013591219671070576,0.08832216262817383
refine_p1_spider_L7_0.25_insect_additive,coordinate_descent,additive,insect, insect,16368,insect_surrogate,0.1875,0.25,0.25,0.25,0.002462028292939067,0.9932530522346497,0.004059198312461376,-5.999999948119228,0.042940665036439896, Eight,38923,False,False,True,True,17722.769643593023,0.4425134014667534,2259.532470703125,12983.3115234375,11850.0927734375,0.006877443287521601,0.011816889978945255,0.08836863934993744
refine_p1_spider_L7_0.3125_insect_additive,coordinate_descent,additive,insect, insect,16368,insect_surrogate,0.1875,0.3125,0.25,0.25,0.0003339610993862152,0.9955240488052368,0.004068479407578707,-8.000000042418526,0.021373407915234566, Eight,38923,False,False,True,True,17779.526334643764,0.47022022897019844,2705.70947265625,12974.4853515625,11851.3046875,0.006546494085341692,0.013617918826639652,0.08837586641311646
refine_p1_spider_L7_0.375_insect_additive,coordinate_descent,additive,insect, insect,16368,insect_surrogate,0.1875,0.375,0.25,0.25,7.46043078834191e-05,0.9966931343078613,0.0031722558196634054,-9.4999999605389,0.014496570453047752, Eight,38923,False,False,True,True,17864.415772013585,0.5043547864897187,3196.868408203125,12975.96484375,11855.029296875,0.006249713711440563,0.013596621342003345,0.08836459368467331
refine_p1_spider_L7_0.5_insect_additive,coordinate_descent,additive,insect, insect,16368,insect_surrogate,0.1875,0.5,0.25,0.25,2.7422485800343566e-05,0.9958613514900208,0.004069857764989138,-10.49999999505268,0.018828634172677994, Eight,38923,False,False,True,False,18083.991286701803,0.5866993254430137,4249.791015625,12975.798828125,11857.4306640625,0.005673225503414869,0.013618268072605133,0.08960044384002686
refine_p1_ant_L22_0_insect_additive,coordinate_descent,additive,insect, insect,16368,insect_surrogate,0.1875,0.1875,0.0,0.25,0.0024615665897727013,0.9930667877197266,0.003160713938996196,-5.999999947944791,0.053630147129297256, Eight,38923,False,False,True,True,16869.183274667048,0.407215328148697,1890.3309326171875,11853.9765625,11852.3935546875,0.007026295177638531,0.015490926802158356,0.08832216262817383
refine_p1_ant_L22_0.125_insect_additive,coordinate_descent,additive,insect, insect,16368,insect_surrogate,0.1875,0.1875,0.125,0.25,0.003156343474984169,0.9916935563087463,0.0040528252720832825,-5.749999915109896,0.06205102801322937, Eight,38923,False,False,True,True,16228.704485801976,0.39547760817491995,1890.3309326171875,10923.2900390625,11852.3935546875,0.007026295177638531,0.016438854858279228,0.08832216262817383
refine_p1_ant_L22_0.1875_insect_additive,coordinate_descent,additive,insect, insect,16368,insect_surrogate,0.1875,0.1875,0.1875,0.25,0.0031519043259322643,0.990298867225647,0.005196611862629652,-5.74999996556964,0.07230500131845474, Eight,38923,False,False,True,True,16706.59662762869,0.4042252508414025,1890.3309326171875,11621.4365234375,11852.3935546875,0.007026295177638531,0.015274266712367535,0.08832216262817383
refine_p1_ant_L22_0.25_insect_additive,coordinate_descent,additive,insect, insect,16368,insect_surrogate,0.1875,0.1875,0.25,0.25,0.004043287131935358,0.9893597364425659,0.005191683303564787,-5.499999995381099,0.08213085681200027, Eight,38923,False,False,True,True,17672.22845754493,0.4220814686181107,1890.3309326171875,12971.3173828125,11852.3935546875,0.007026295177638531,0.013591219671070576,0.08832216262817383
